catalogo_id,dataset_id,distribucion_id,serie_id,indice_tiempo_frecuencia,serie_titulo,serie_unidades,serie_descripcion,distribucion_titulo,distribucion_descripcion,distribucion_url_descarga,dataset_responsable,dataset_fuente,dataset_titulo,dataset_descripcion,dataset_tema,serie_indice_inicio,serie_indice_final,serie_valores_cant,serie_dias_no_cubiertos,serie_actualizada,serie_valor_ultimo,serie_valor_anterior,serie_var_pct_anterior,serie_discontinuada,consultas_total,consultas_30_dias,consultas_90_dias,consultas_180_dias
"Esta información se presenta en forma anual."",,1990-01-01,2018-01-01,29,485,True,3526.78,4159.88,-0.15219189015067736,True,36,0,9,25"
"agroindustria,6c17e5cd-bccd-4536-a08c-ff01d4e0f0e7,ccaf798e-3998-4163-873f-98379a10797d,AGRO_0242,R/P1Y,exportaciones_exportacion_por_produccion_porcentual,Porcentaje,Exportaciones: Exportación /Producción (%),Serie de tiempo,""Ministerio de Agricultura, Ganadería y Pesca - Subsecretaría de Ganadería"",https://datos.magyp.gob.ar/dataset/6c17e5cd-bccd-4536-a08c-ff01d4e0f0e7/resource/ccaf798e-3998-4163-873f-98379a10797d/download/serie-tiempo-indicadores-ganaderos-anuales.csv,Ganadería - Indicadores bovinos anuales,,Ganadería - Indicadores bovinos anuales,""Resumen de los principales indicadores de la actividad del sector bovino nacional. "
"Esta información se presenta en forma anual."",,1990-01-01,2018-01-01,29,485,True,18.16,11.01,0.6494096276112626,True,93,0,10,43"
"agroindustria,6c17e5cd-bccd-4536-a08c-ff01d4e0f0e7,ccaf798e-3998-4163-873f-98379a10797d,AGRO_0243,R/P1Y,mercado_interno_consumo_en_miles_de_t_res_con_hueso,Miles de toneladas,Mercado Interno: Consumo Aparente (En miles de t res c/hueso),Serie de tiempo,""Ministerio de Agricultura, Ganadería y Pesca - Subsecretaría de Ganadería"",https://datos.magyp.gob.ar/dataset/6c17e5cd-bccd-4536-a08c-ff01d4e0f0e7/resource/ccaf798e-3998-4163-873f-98379a10797d/download/serie-tiempo-indicadores-ganaderos-anuales.csv,Ganadería - Indicadores bovinos anuales,,Ganadería - Indicadores bovinos anuales,""Resumen de los principales indicadores de la actividad del sector bovino nacional. "
"Esta información se presenta en forma anual."",,1990-01-01,2018-01-01,29,485,True,2529.0,2531.0,-0.00079020150138287,True,23,0,4,17"
"agroindustria,6c17e5cd-bccd-4536-a08c-ff01d4e0f0e7,ccaf798e-3998-4163-873f-98379a10797d,AGRO_0244,R/P1Y,mercado_interno_consumo_per_capita_kg_por_habitante,Kilogramos,Mercado Interno: Consumo per Capita (Kg./Hab.) ,Serie de tiempo,""Ministerio de Agricultura, Ganadería y Pesca - Subsecretaría de Ganadería"",https://datos.magyp.gob.ar/dataset/6c17e5cd-bccd-4536-a08c-ff01d4e0f0e7/resource/ccaf798e-3998-4163-873f-98379a10797d/download/serie-tiempo-indicadores-ganaderos-anuales.csv,Ganadería - Indicadores bovinos anuales,,Ganadería - Indicadores bovinos anuales,""Resumen de los principales indicadores de la actividad del sector bovino nacional. "
"Esta información se presenta en forma anual."",,1990-01-01,2018-01-01,29,485,True,57.94,58.54,-0.010249402118209794,True,26,0,1,15"
"agroindustria,6c17e5cd-bccd-4536-a08c-ff01d4e0f0e7,ccaf798e-3998-4163-873f-98379a10797d,AGRO_0245,R/P1Y,mercado_de_liniers_novillos_precio_kilo_vivo_pesos,Kilogramos,Mercado de Liniers: Novillos Precio (Kilo Vivo en Pesos),Serie de tiempo,""Ministerio de Agricultura, Ganadería y Pesca - Subsecretaría de Ganadería"",https://datos.magyp.gob.ar/dataset/6c17e5cd-bccd-4536-a08c-ff01d4e0f0e7/resource/ccaf798e-3998-4163-873f-98379a10797d/download/serie-tiempo-indicadores-ganaderos-anuales.csv,Ganadería - Indicadores bovinos anuales,,Ganadería - Indicadores bovinos anuales,""Resumen de los principales indicadores de la actividad del sector bovino nacional. "
"Esta información se presenta en forma anual."",,1992-01-01,2018-01-01,27,485,True,37.83,29.48,0.2832428765264585,True,88,0,7,32"
"agroindustria,6c17e5cd-bccd-4536-a08c-ff01d4e0f0e7,ccaf798e-3998-4163-873f-98379a10797d,AGRO_0246,R/P1Y,mercado_de_liniers_novillos_precio_kilo_vivo_australes,Australes,Mercado de Liniers: Novillos Precio (Kilo Vivo en Australes),Serie de tiempo,""Ministerio de Agricultura, Ganadería y Pesca - Subsecretaría de Ganadería"",https://datos.magyp.gob.ar/dataset/6c17e5cd-bccd-4536-a08c-ff01d4e0f0e7/resource/ccaf798e-3998-4163-873f-98379a10797d/download/serie-tiempo-indicadores-ganaderos-anuales.csv,Ganadería - Indicadores bovinos anuales,,Ganadería - Indicadores bovinos anuales,""Resumen de los principales indicadores de la actividad del sector bovino nacional. "
"Esta información se presenta en forma anual."",,1990-01-01,1991-01-01,2,485,True,7013.3,2906.6,1.4128879102731715,True,90,0,6,26"
"agroindustria,6c17e5cd-bccd-4536-a08c-ff01d4e0f0e7,ccaf798e-3998-4163-873f-98379a10797d,AGRO_0247,R/P1Y,mercado_de_liniers_novillos_precio_kilo_vivo_en_dolares,Dolares,Mercado de Liniers: Novillos Precio (Kilo Vivo en Dólares),Serie de tiempo,""Ministerio de Agricultura, Ganadería y Pesca - Subsecretaría de Ganadería"",https://datos.magyp.gob.ar/dataset/6c17e5cd-bccd-4536-a08c-ff01d4e0f0e7/resource/ccaf798e-3998-4163-873f-98379a10797d/download/serie-tiempo-indicadores-ganaderos-anuales.csv,Ganadería - Indicadores bovinos anuales,,Ganadería - Indicadores bovinos anuales,""Resumen de los principales indicadores de la actividad del sector bovino nacional. "
"Esta información se presenta en forma anual."",,1990-01-01,2018-01-01,29,485,True,1.36,1.76,-0.22727272727272718,True,38,0,9,24"
"agroindustria,6c17e5cd-bccd-4536-a08c-ff01d4e0f0e7,ccaf798e-3998-4163-873f-98379a10797d,AGRO_0248,R/P1Y,mercado_de_liniers_novillos_peso_kilo_vivo,Kilogramos,Mercado de Liniers: Novillos Peso (Kilo Vivo),Serie de tiempo,""Ministerio de Agricultura, Ganadería y Pesca - Subsecretaría de Ganadería"",https://datos.magyp.gob.ar/dataset/6c17e5cd-bccd-4536-a08c-ff01d4e0f0e7/resource/ccaf798e-3998-4163-873f-98379a10797d/download/serie-tiempo-indicadores-ganaderos-anuales.csv,Ganadería - Indicadores bovinos anuales,,Ganadería - Indicadores bovinos anuales,""Resumen de los principales indicadores de la actividad del sector bovino nacional. "
"Esta información se presenta en forma anual."",,1990-01-01,2018-01-01,29,485,True,472.0,473.0,-0.0021141649048626032,True,31,0,2,8"
"agroindustria,6d036c22-04ba-4c79-bdc7-bbc68ade3c78,e48b3714-1daf-4cd5-b85a-1ff2b17d43f0,AGRO_0350,R/P1M,focos_tamanio_minimo,hectáreas,Tamaño mínimo del foco de incendio,Forestal - Tamaño y cantidad de focos de incendios,Área de Incendios Forestales - Dirección Nacional de Desarrollo Foresto Industrial,https://datos.magyp.gob.ar/dataset/6d036c22-04ba-4c79-bdc7-bbc68ade3c78/resource/e48b3714-1daf-4cd5-b85a-1ff2b17d43f0/download/tamanio-y-cantidad-de-focos-por-anio.csv,Forestales - Tamaño y cantidad de focos de incendios,Direcciones de Bosques Provinciales u otros Organismos Provinciales,Forestales - Tamaño y cantidad de focos de incendios,""Estadística de incendios forestales descritos por tamaño (hectárea), número de focos por mes y año."",,2011-01-01,2017-12-01,84,2662,False,674.0,5.1,131.15686274509804,True,1495,25,67,95"
"agroindustria,6d036c22-04ba-4c79-bdc7-bbc68ade3c78,e48b3714-1daf-4cd5-b85a-1ff2b17d43f0,AGRO_0351,R/P1M,focos_tamanio_maximo,hectáreas,Tamaño máximo del foco de incendio,Forestal - Tamaño y cantidad de focos de incendios,Área de Incendios Forestales - Dirección Nacional de Desarrollo Foresto Industrial,https://datos.magyp.gob.ar/dataset/6d036c22-04ba-4c79-bdc7-bbc68ade3c78/resource/e48b3714-1daf-4cd5-b85a-1ff2b17d43f0/download/tamanio-y-cantidad-de-focos-por-anio.csv,Forestales - Tamaño y cantidad de focos de incendios,Direcciones de Bosques Provinciales u otros Organismos Provinciales,Forestales - Tamaño y cantidad de focos de incendios,""Estadística de incendios forestales descritos por tamaño (hectárea), número de focos por mes y año."",,2011-01-01,2017-12-01,84,2662,False,575.0,25.0,22.0,True,1445,22,57,81"
"agroindustria,6d036c22-04ba-4c79-bdc7-bbc68ade3c78,e48b3714-1daf-4cd5-b85a-1ff2b17d43f0,AGRO_0352,R/P1M,focos_cantidad,Cantidad de focos de incendio,Cantidad de focos de incendio en ese mes,Forestal - Tamaño y cantidad de focos de incendios,Área de Incendios Forestales - Dirección Nacional de Desarrollo Foresto Industrial,https://datos.magyp.gob.ar/dataset/6d036c22-04ba-4c79-bdc7-bbc68ade3c78/resource/e48b3714-1daf-4cd5-b85a-1ff2b17d43f0/download/tamanio-y-cantidad-de-focos-por-anio.csv,Forestales - Tamaño y cantidad de focos de incendios,Direcciones de Bosques Provinciales u otros Organismos Provinciales,Forestales - Tamaño y cantidad de focos de incendios,""Estadística de incendios forestales descritos por tamaño (hectárea), número de focos por mes y año."",,2011-01-01,2017-12-01,84,2662,False,17.0,18.0,-0.05555555555555558,True,1424,22,60,81"
"agroindustria,74360eff-111e-4408-ad2a-3ad09a541d91,f331e15a-0627-4752-a5f5-a3016a87a45c,AGRO_0031,R/P1M,ingreso_granos_girasol_industria_aceitera,Toneladas,Ingreso de girasol a la industria aceitera.,Serie de tiempo,Subsecretaría de Mercados Agropecuarios,https://datos.magyp.gob.ar/dataset/74360eff-111e-4408-ad2a-3ad09a541d91/resource/f331e15a-0627-4752-a5f5-a3016a87a45c/download/serie-tiempo-girasol-destino-industria.csv,Girasol - Destino industrial,,Girasol - Destino industrial,""Ingreso de granos de girasol a la industria aceitera, sus productos y subproductos."
Año comercial hasta los años 1974 de Marzo a Febrero.
"Año comercial desde 1975 de Enero a Diciembre."",,1950-01-01,2018-09-01,825,2423,False,264204.0,246767.0,0.07066179837660624,False,733,11,27,56"
"agroindustria,74360eff-111e-4408-ad2a-3ad09a541d91,f331e15a-0627-4752-a5f5-a3016a87a45c,AGRO_0032,R/P1M,produccion_aceite_girasol,Toneladas,Producción de aceite de girasol.,Serie de tiempo,Subsecretaría de Mercados Agropecuarios,https://datos.magyp.gob.ar/dataset/74360eff-111e-4408-ad2a-3ad09a541d91/resource/f331e15a-0627-4752-a5f5-a3016a87a45c/download/serie-tiempo-girasol-destino-industria.csv,Girasol - Destino industrial,,Girasol - Destino industrial,""Ingreso de granos de girasol a la industria aceitera, sus productos y subproductos."
Año comercial hasta los años 1974 de Marzo a Febrero.
"Año comercial desde 1975 de Enero a Diciembre."",,1965-01-01,2018-09-01,645,2423,False,112449.0,104935.0,0.07160623242959918,False,824,14,29,55"
"agroindustria,74360eff-111e-4408-ad2a-3ad09a541d91,f331e15a-0627-4752-a5f5-a3016a87a45c,AGRO_0033,R/P1M,produccion_expellers_girasol,Toneladas,Producción de expellers de girasol.,Serie de tiempo,Subsecretaría de Mercados Agropecuarios,https://datos.magyp.gob.ar/dataset/74360eff-111e-4408-ad2a-3ad09a541d91/resource/f331e15a-0627-4752-a5f5-a3016a87a45c/download/serie-tiempo-girasol-destino-industria.csv,Girasol - Destino industrial,,Girasol - Destino industrial,""Ingreso de granos de girasol a la industria aceitera, sus productos y subproductos."
Año comercial hasta los años 1974 de Marzo a Febrero.
"Año comercial desde 1975 de Enero a Diciembre."",,1965-01-01,2018-09-01,645,2423,False,1002.0,1084.0,-0.07564575645756455,False,1063,13,30,64"
"agroindustria,74360eff-111e-4408-ad2a-3ad09a541d91,f331e15a-0627-4752-a5f5-a3016a87a45c,AGRO_0034,R/P1M,produccion_pellets_girasol,Toneladas,Producción de pellets de girasol.,Serie de tiempo,Subsecretaría de Mercados Agropecuarios,https://datos.magyp.gob.ar/dataset/74360eff-111e-4408-ad2a-3ad09a541d91/resource/f331e15a-0627-4752-a5f5-a3016a87a45c/download/serie-tiempo-girasol-destino-industria.csv,Girasol - Destino industrial,,Girasol - Destino industrial,""Ingreso de granos de girasol a la industria aceitera, sus productos y subproductos."
Año comercial hasta los años 1974 de Marzo a Febrero.
"Año comercial desde 1975 de Enero a Diciembre."",,1965-01-01,2018-09-01,645,2423,False,112168.0,99529.0,0.12698811401702015,False,1056,13,27,61"
"agroindustria,79fde464-1ed9-4c5d-8c84-0da29ff355ca,fa12cdeb-263b-485d-b6b6-d354bb038719,AGRO_0335,R/P1M,grande,Toneladas,Tipo de la planta de Producción (Grande),Serie de Tiempo de producción de Biodiesel por planta,""Dirección de Bioenergía, Secretaria de Alimentos y Bioeconomía"",https://datos.magyp.gob.ar/dataset/79fde464-1ed9-4c5d-8c84-0da29ff355ca/resource/fa12cdeb-263b-485d-b6b6-d354bb038719/download/st_biodiesel_por_planta.csv,Biocombustible - Producción de biodiesel por planta,,Biocombustible - Producción de biodiesel por planta,""Producción mensual de biodiesel según tamaño de planta productora. "
"Las cantidades están expresadas en toneladas y poseen información desde el año 2014 hasta la actualidad."",,2014-01-01,2019-03-01,63,2241,False,111721,20993,4.321821559567475,False,904,16,40,68"
"agroindustria,79fde464-1ed9-4c5d-8c84-0da29ff355ca,fa12cdeb-263b-485d-b6b6-d354bb038719,AGRO_0336,R/P1M,grande_no_integrada,Toneladas,Tipo de la planta de Producción (Grande no integrada),Serie de Tiempo de producción de Biodiesel por planta,""Dirección de Bioenergía, Secretaria de Alimentos y Bioeconomía"",https://datos.magyp.gob.ar/dataset/79fde464-1ed9-4c5d-8c84-0da29ff355ca/resource/fa12cdeb-263b-485d-b6b6-d354bb038719/download/st_biodiesel_por_planta.csv,Biocombustible - Producción de biodiesel por planta,,Biocombustible - Producción de biodiesel por planta,""Producción mensual de biodiesel según tamaño de planta productora. "
"Las cantidades están expresadas en toneladas y poseen información desde el año 2014 hasta la actualidad."",,2014-01-01,2019-03-01,63,2241,False,14721,2603,4.655397618132923,False,978,19,39,66"
"agroindustria,79fde464-1ed9-4c5d-8c84-0da29ff355ca,fa12cdeb-263b-485d-b6b6-d354bb038719,AGRO_0337,R/P1M,mediana,Toneladas,Tipo de la planta de Producción (Mediana),Serie de Tiempo de producción de Biodiesel por planta,""Dirección de Bioenergía, Secretaria de Alimentos y Bioeconomía"",https://datos.magyp.gob.ar/dataset/79fde464-1ed9-4c5d-8c84-0da29ff355ca/resource/fa12cdeb-263b-485d-b6b6-d354bb038719/download/st_biodiesel_por_planta.csv,Biocombustible - Producción de biodiesel por planta,,Biocombustible - Producción de biodiesel por planta,""Producción mensual de biodiesel según tamaño de planta productora. "
"Las cantidades están expresadas en toneladas y poseen información desde el año 2014 hasta la actualidad."",,2014-01-01,2019-03-01,63,2241,False,66565,62911,0.058082052423264585,False,888,15,34,56"
"agroindustria,79fde464-1ed9-4c5d-8c84-0da29ff355ca,fa12cdeb-263b-485d-b6b6-d354bb038719,AGRO_0338,R/P1M,pequenia,Toneladas,Tipo de la planta de Producción (Pequeña),Serie de Tiempo de producción de Biodiesel por planta,""Dirección de Bioenergía, Secretaria de Alimentos y Bioeconomía"",https://datos.magyp.gob.ar/dataset/79fde464-1ed9-4c5d-8c84-0da29ff355ca/resource/fa12cdeb-263b-485d-b6b6-d354bb038719/download/st_biodiesel_por_planta.csv,Biocombustible - Producción de biodiesel por planta,,Biocombustible - Producción de biodiesel por planta,""Producción mensual de biodiesel según tamaño de planta productora. "
"Las cantidades están expresadas en toneladas y poseen información desde el año 2014 hasta la actualidad."",,2014-01-01,2019-03-01,63,2241,False,5830,6630,-0.1206636500754148,False,928,13,35,54"
"agroindustria,7ca226f7-7727-44e8-9006-e9cabd854cf5,e3449277-41e5-41f8-a759-78802cd9ccf4,AGRO_0321,R/P1Y,padrillo,Unidad,Cantidad de padrillos.,Serie de tiempo,Dirección Nacional de Sanidad Animal,https://datos.magyp.gob.ar/dataset/7ca226f7-7727-44e8-9006-e9cabd854cf5/resource/e3449277-41e5-41f8-a759-78802cd9ccf4/download/existencias-porcinas-2008-2019.csv,SENASA - Existencias porcinas,Servicio Nacional de Sanidad y Calidad Agroalimentaria - SENASA,SENASA - Existencias porcinas,""Existencias porcinas por provincia y partido / departamento, clasificadas en categorías."",,2008-01-01,2019-01-01,12,-95,True,138343.0,145868.0,-0.05158773685798124,True,25,8,25,25"
"agroindustria,7ca226f7-7727-44e8-9006-e9cabd854cf5,e3449277-41e5-41f8-a759-78802cd9ccf4,AGRO_0322,R/P1Y,cerda,Unidad,Cantidad de cerdas.,Serie de tiempo,Dirección Nacional de Sanidad Animal,https://datos.magyp.gob.ar/dataset/7ca226f7-7727-44e8-9006-e9cabd854cf5/resource/e3449277-41e5-41f8-a759-78802cd9ccf4/download/existencias-porcinas-2008-2019.csv,SENASA - Existencias porcinas,Servicio Nacional de Sanidad y Calidad Agroalimentaria - SENASA,SENASA - Existencias porcinas,""Existencias porcinas por provincia y partido / departamento, clasificadas en categorías."",,2008-01-01,2019-01-01,12,-95,True,891918.0,934230.0,-0.045290774220481,True,1,0,1,1"
"agroindustria,7ca226f7-7727-44e8-9006-e9cabd854cf5,e3449277-41e5-41f8-a759-78802cd9ccf4,AGRO_0323,R/P1Y,lechon,Unidad,Cantidad de lechones.,Serie de tiempo,Dirección Nacional de Sanidad Animal,https://datos.magyp.gob.ar/dataset/7ca226f7-7727-44e8-9006-e9cabd854cf5/resource/e3449277-41e5-41f8-a759-78802cd9ccf4/download/existencias-porcinas-2008-2019.csv,SENASA - Existencias porcinas,Servicio Nacional de Sanidad y Calidad Agroalimentaria - SENASA,SENASA - Existencias porcinas,""Existencias porcinas por provincia y partido / departamento, clasificadas en categorías."",,2008-01-01,2019-01-01,12,-95,True,1626659.0,1741073.0,-0.06571464838062502,True,1,0,1,1"
"agroindustria,7ca226f7-7727-44e8-9006-e9cabd854cf5,e3449277-41e5-41f8-a759-78802cd9ccf4,AGRO_0324,R/P1Y,capones,Unidad,Cantidad de capones.,Serie de tiempo,Dirección Nacional de Sanidad Animal,https://datos.magyp.gob.ar/dataset/7ca226f7-7727-44e8-9006-e9cabd854cf5/resource/e3449277-41e5-41f8-a759-78802cd9ccf4/download/existencias-porcinas-2008-2019.csv,SENASA - Existencias porcinas,Servicio Nacional de Sanidad y Calidad Agroalimentaria - SENASA,SENASA - Existencias porcinas,""Existencias porcinas por provincia y partido / departamento, clasificadas en categorías."",,2008-01-01,2019-01-01,12,-95,True,924688.0,946845.0,-0.023400873427012914,True,7,2,7,7"
"agroindustria,7ca226f7-7727-44e8-9006-e9cabd854cf5,e3449277-41e5-41f8-a759-78802cd9ccf4,AGRO_0325,R/P1Y,cachorro,Unidad,Cantidad de cachorros.,Serie de tiempo,Dirección Nacional de Sanidad Animal,https://datos.magyp.gob.ar/dataset/7ca226f7-7727-44e8-9006-e9cabd854cf5/resource/e3449277-41e5-41f8-a759-78802cd9ccf4/download/existencias-porcinas-2008-2019.csv,SENASA - Existencias porcinas,Servicio Nacional de Sanidad y Calidad Agroalimentaria - SENASA,SENASA - Existencias porcinas,""Existencias porcinas por provincia y partido / departamento, clasificadas en categorías."",,2008-01-01,2019-01-01,12,-95,True,812796.0,857320.0,-0.05193393365371157,True,2,1,2,2"
"agroindustria,7ca226f7-7727-44e8-9006-e9cabd854cf5,e3449277-41e5-41f8-a759-78802cd9ccf4,AGRO_0326,R/P1Y,m_e_i,Unidad,Cantidad de machos enteros inmunocastrados (m_e_i).,Serie de tiempo,Dirección Nacional de Sanidad Animal,https://datos.magyp.gob.ar/dataset/7ca226f7-7727-44e8-9006-e9cabd854cf5/resource/e3449277-41e5-41f8-a759-78802cd9ccf4/download/existencias-porcinas-2008-2019.csv,SENASA - Existencias porcinas,Servicio Nacional de Sanidad y Calidad Agroalimentaria - SENASA,SENASA - Existencias porcinas,""Existencias porcinas por provincia y partido / departamento, clasificadas en categorías."",,2011-01-01,2019-01-01,9,-95,True,132333.0,165095.0,-0.1984433205124322,True,3,2,3,3"
"agroindustria,7ca226f7-7727-44e8-9006-e9cabd854cf5,e3449277-41e5-41f8-a759-78802cd9ccf4,AGRO_0327,R/P1Y,cachorra,Unidad,Cantidad de cachorras.,Serie de tiempo,Dirección Nacional de Sanidad Animal,https://datos.magyp.gob.ar/dataset/7ca226f7-7727-44e8-9006-e9cabd854cf5/resource/e3449277-41e5-41f8-a759-78802cd9ccf4/download/existencias-porcinas-2008-2019.csv,SENASA - Existencias porcinas,Servicio Nacional de Sanidad y Calidad Agroalimentaria - SENASA,SENASA - Existencias porcinas,""Existencias porcinas por provincia y partido / departamento, clasificadas en categorías."",,2014-01-01,2019-01-01,6,-95,True,234459.0,252241.0,-0.07049607319983664,True,2,0,2,2"
